decimalLatitude,decimalLongitude,eventDate,scientificName,taxonConceptID,recordID,dataResourceName,occurrenceStatus
NA,NA,2022-07-27T00:00:00Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,5036f8d9-50fa-4322-aeaf-bb7302bf7dcf,NSW DPI Biosecurity Collections,PRESENT
-27.38333,153.1667,NA,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,c542c045-61f0-4455-a350-3c5ee01314b3,NSW DPI Biosecurity Collections,PRESENT
-27.38333,153.1667,NA,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,b6c4d905-b658-427a-a08d-95fed98de3a9,NSW DPI Biosecurity Collections,PRESENT
NA,NA,2022-07-27T00:00:00Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,0254aa19-b885-4776-a2b2-fdd1bb1693ff,NSW DPI Biosecurity Collections,PRESENT
NA,NA,2022-07-27T00:00:00Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,21cd1977-d524-4ab7-8236-959c9e51d9a4,NSW DPI Biosecurity Collections,PRESENT
NA,NA,2022-07-27T00:00:00Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,66cc72ac-1660-4c6b-bb57-a1de5645a15d,NSW DPI Biosecurity Collections,PRESENT
NA,NA,2022-07-27T00:00:00Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,2ba6d3d3-e33e-4b54-9251-dbbbb84f0fb1,NSW DPI Biosecurity Collections,PRESENT
NA,NA,2022-07-27T00:00:00Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,85a61b51-f967-4e01-a82b-9bf2249d97fa,NSW DPI Biosecurity Collections,PRESENT
NA,NA,2022-07-27T00:00:00Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,2eca0c91-1a1b-481b-b9b8-c8a503acbcd3,NSW DPI Biosecurity Collections,PRESENT
-27.38333,153.1667,NA,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,b00ebbf0-ee56-4599-8b09-ed4b4c3851d1,NSW DPI Biosecurity Collections,PRESENT
-27.38333,153.1667,NA,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,abe63430-7dee-4aaa-94f5-5c61eb972119,NSW DPI Biosecurity Collections,PRESENT
-27.38333,153.1667,NA,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,4910b7d2-fe30-43eb-9b31-bd35e02d2282,NSW DPI Biosecurity Collections,PRESENT
-27.38333,153.1667,NA,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,dcf43925-2055-42d8-933f-c267c8daa620,NSW DPI Biosecurity Collections,PRESENT
NA,NA,2022-07-27T00:00:00Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,dd7c344e-b607-4465-8738-23a9b5595c9e,NSW DPI Biosecurity Collections,PRESENT
NA,NA,2022-07-27T00:00:00Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,268a95e5-8370-460e-b91c-24563bc84697,NSW DPI Biosecurity Collections,PRESENT
NA,NA,2022-07-27T00:00:00Z,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,8d53e4cb-a41e-41d1-9ce5-23526ed95004,NSW DPI Biosecurity Collections,PRESENT
-27.38333,153.1667,NA,Solenopsis invicta,https://biodiversity.org.au/afd/taxa/5b3fe1c6-1c2c-4e20-819f-2e6d8fa3d332,36ad6ac1-4ccb-4a02-9c34-457e6821caef,NSW DPI Biosecurity Collections,PRESENT
